ROWNUM;CHANGEID;IFABANDONED;LOC;NUMVERSIONS
10,991;1217140;0;5;4
10,992;1217145;0;12;1
10,993;1217147;1;2;2
10,994;1217159;0;2,514;4
10,995;1217162;0;109;1
10,996;1217163;0;233;1
10,997;1217164;0;2;1
10,998;1217165;0;23;1
10,999;1217166;0;134;1
11,000;1217178;0;52;3
11,001;1217188;0;8;3
11,002;1217192;0;20;2
11,003;1217201;0;52;4
11,004;1217202;0;0;1
11,005;1217204;0;0;1
11,006;1217208;0;6;3
11,007;1217218;0;17;3
11,008;1217226;0;12;4
11,009;1217244;0;537;5
11,010;1217245;0;39;2
11,011;1217254;0;5;4
11,012;1217263;0;35;4
11,013;1217269;0;283;9
11,014;1217270;0;2;3
11,015;1217275;0;52;2
11,016;1217278;0;12;2
11,017;1217282;0;2;1
11,018;1217287;0;8;2
11,019;1217293;0;2;4
11,020;1217297;0;43;4
11,021;1217301;0;43;3
11,022;1217308;0;2;2
11,023;1217309;0;14;2
11,024;1217311;0;12;3
11,025;1217312;1;27;5
11,026;1217314;0;296;2
11,027;1217321;0;2;3
11,028;1217322;0;37;4
11,029;1217323;0;7;3
11,030;1217324;0;2;3
11,031;1217325;0;7;2
11,032;1217327;0;0;1
11,033;1217328;0;1;2
11,034;1217331;1;101;1
11,035;1217337;0;17;4
11,036;1217340;0;15;4
11,037;1217341;1;101;1
11,038;1217342;1;100;4
11,039;1217346;0;8;2
11,040;1217348;0;23;2
11,041;1217352;0;77;4
11,042;1217353;0;2;1
11,043;1217354;0;54;4
11,044;1217357;0;17;2
11,045;1217363;0;416;2
11,046;1217366;0;54;2
11,047;1217374;0;16;5
11,048;1217377;0;474;1
11,049;1217378;0;8;2
11,050;1217379;0;22;2
11,051;1217380;1;354;13
11,052;1217381;1;315;3
11,053;1217382;1;92;1
11,054;1217383;0;4;14
11,055;1217384;0;9;14
11,056;1217387;1;6;1
11,057;1217388;0;12;2
11,058;1217389;0;52;2
11,059;1217390;1;90;1
11,060;1217391;1;49;1
11,061;1217392;0;11;4
11,062;1217393;0;39;3
11,063;1217395;0;7;3
11,064;1217396;0;2;2
11,065;1217397;0;11;8
11,066;1217398;0;43;4
11,067;1217399;0;46;2
11,068;1217400;0;35;2
11,069;1217402;0;54;4
11,070;1217403;1;317;1
11,071;1217404;0;7;2
11,072;1217406;0;17;3
11,073;1217407;0;2;2
11,074;1217411;0;16;3
11,075;1217412;0;16;2
11,076;1217462;0;53;2
11,077;1217463;0;114;2
11,078;1217464;0;4;2
11,079;1217465;1;0;1
11,080;1217466;1;0;1
11,081;1217467;0;77;2
11,082;1217468;0;3;1
11,083;1217472;0;6;3
11,084;1217479;0;147;2
11,085;1217480;0;7;4
11,086;1217490;0;646;1
11,087;1217501;1;6;1
11,088;1217502;0;2;4
11,089;1217543;0;4;2
11,090;1217545;0;8;2
11,091;1217555;0;61;3
11,092;1217560;0;6;2
11,093;1217561;1;18;1
11,094;1217563;0;18;1
11,095;1217571;0;8;5
11,096;1217572;0;12;2
11,097;1217575;0;7;2
11,098;1217577;0;5;2
11,099;1217579;0;2;1
11,100;1217580;0;3;3
11,101;1217581;0;61;1
11,102;1217586;0;4;1
11,103;1217587;0;3,096;5
11,104;1217589;0;191;6
11,105;1217594;0;7;2
11,106;1217598;0;6;3
11,107;1217599;0;3;2
11,108;1217600;0;7;2
11,109;1217601;0;5;2
11,110;1217608;0;17;2
11,111;1217609;0;163;14
11,112;1217611;0;3,090;2
11,113;1217612;0;2;1
11,114;1217613;0;4;1
11,115;1217619;0;2,735;10
11,116;1217624;0;0;3
11,117;1217629;0;18;1
11,118;1217696;1;3;1
11,119;1217723;0;2;1
11,120;1217753;0;20;2
11,121;1217815;0;12;2
11,122;1217867;1;0;1
11,123;1217877;0;0;1
11,124;1217886;1;11;1
11,125;1217887;1;0;1
11,126;1217905;0;13;2
11,127;1217955;0;0;2
11,128;1217965;0;38;4
11,129;1217974;0;47;5
11,130;1217978;0;61;1
11,131;1217993;0;88;9
11,132;1217995;0;2;1
11,133;1218030;0;3,212;1
11,134;1218040;0;2;2
11,135;1218050;1;45;1
11,136;1218091;0;13;2
11,137;1218118;0;244;7
11,138;1218190;0;1,606;2
11,139;1218204;0;38;1
11,140;1218206;0;482;2
11,141;1218211;0;7;1
11,142;1218214;0;7;1
11,143;1218226;0;244;4
11,144;1218322;0;84;3
11,145;1218409;0;255;12
11,146;1218412;0;30;4
11,147;1218434;0;7;2
11,148;1218450;0;81;4
11,149;1218471;0;8,760;2
11,150;1218473;0;5;2
11,151;1218487;0;87;5
11,152;1218491;0;5,443;1
11,153;1218500;0;14;4
11,154;1218502;0;23;4
11,155;1218515;0;84;1
11,156;1218572;0;39;2
11,157;1218590;0;353;3
11,158;1218597;1;347;1
11,159;1218602;0;633;1
11,160;1218607;0;0;1
11,161;1218610;0;14;1
11,162;1218661;0;21;2
11,163;1218696;0;230;3
11,164;1218800;0;473;1
11,165;1218801;0;5,844;2
11,166;1218827;0;36;3
11,167;1218850;0;56;2
11,168;1218897;0;25;3
11,169;1218920;0;1;2
11,170;1218932;0;24;1
11,171;1218936;0;1;3
11,172;1218957;0;12;2
11,173;1219009;0;12;1
11,174;1219038;0;192;3
11,175;1219041;0;1;2
11,176;1219042;0;55;3
11,177;1219067;0;11;3
11,178;1219077;0;5,218;1
11,179;1219085;0;10;2
11,180;1219088;0;878;1
11,181;1219098;0;8;2
11,182;1219123;0;15;1
11,183;1219150;0;0;2
11,184;1219151;0;0;2
11,185;1219155;1;88;1
11,186;1219161;0;27;1
11,187;1219163;0;0;1
11,188;1219197;0;0;1
11,189;1219202;0;30;2
11,190;1219204;1;10;6
11,191;1219205;1;10;6
11,192;1219206;1;28;7
11,193;1219210;0;6;4
11,194;1219216;1;3;1
11,195;1219230;0;196;4
11,196;1219295;0;20;7
11,197;1219308;0;3;3
11,198;1219312;0;439;10
11,199;1219324;0;353;1
11,200;1219326;0;6;2
11,201;1219348;0;12;4
11,202;1219349;0;26;4
11,203;1219351;0;3;3
11,204;1219353;0;3;3
11,205;1219355;0;24;3
11,206;1219358;0;22;4
11,207;1219360;0;24;5
11,208;1219375;0;176;8
11,209;1219378;1;147;2
11,210;1219379;0;2;2
11,211;1219381;0;25;2
11,212;1219383;0;141;3
11,213;1219386;0;16;2
11,214;1219387;0;16;1
11,215;1219402;0;26;14
11,216;1219414;0;1;2
11,217;1219416;0;118;3
11,218;1219421;0;611;14
11,219;1219429;0;14;1
11,220;1219438;0;48;1
11,221;1219439;0;66;1
11,222;1219445;0;6;2
11,223;1219447;0;16;4
11,224;1219452;0;171;5
11,225;1219462;0;256;7
11,226;1219465;0;279;10
11,227;1219473;0;15;5
11,228;1219477;0;107;6
11,229;1219478;1;141;1
11,230;1219488;0;140;2
11,231;1219491;0;82;7
11,232;1219493;0;54;6
11,233;1219502;0;2;4
11,234;1219503;0;23;2
11,235;1219504;0;15;2
11,236;1219506;0;941;2
11,237;1219512;0;25;2
11,238;1219515;0;25;2
11,239;1219516;1;9;1
11,240;1219517;0;39;4
11,241;1219520;0;464;6
11,242;1219521;0;19;2
11,243;1219522;1;2;2
11,244;1219526;0;15;3
11,245;1219530;1;349;1
11,246;1219534;0;760;7
11,247;1219535;0;470;1
11,248;1219536;1;6;1
11,249;1219548;0;2;1
11,250;1219550;0;106;5
11,251;1219553;0;374;7
11,252;1219554;0;21;6
11,253;1219557;0;4;1
11,254;1219558;1;16;1
11,255;1219565;0;135;6
11,256;1219569;0;66;3
11,257;1219573;1;253;1
11,258;1219575;0;322;6
11,259;1219576;0;7;2
11,260;1219579;0;7;2
11,261;1219581;0;552;5
11,262;1219593;0;9;8
11,263;1219594;0;42;4
11,264;1219605;0;20;5
11,265;1219608;0;144;5
11,266;1219611;1;196;2
11,267;1219613;0;11;4
11,268;1219621;0;18;3
11,269;1219622;0;75;4
11,270;1219623;0;108;9
11,271;1219624;0;6;1
11,272;1219625;0;362;2
11,273;1219627;0;2;1
11,274;1219629;0;23;15
11,275;1219638;0;152;4
11,276;1219640;0;25;4
11,277;1219698;0;125;2
11,278;1219726;1;55;4
11,279;1219779;0;41;4
11,280;1219797;0;4;2
11,281;1219859;0;0;1
11,282;1219897;0;79;1
11,283;1219901;0;36;1
11,284;1219934;0;79;1
11,285;1219939;0;6;2
11,286;1220023;0;340;1
11,287;1220087;0;72;2
11,288;1220139;0;8;5
11,289;1220155;0;11;2
11,290;1220168;0;0;1
11,291;1220208;1;17;4
11,292;1220216;0;48;1
11,293;1220227;0;48;1
11,294;1220240;0;1,343;5
11,295;1220291;0;2;2
11,296;1220316;1;2;1
11,297;1220326;0;169;6
11,298;1220330;1;2;1
11,299;1220397;0;546;2
11,300;1220438;0;25;3
11,301;1220475;0;17;2
11,302;1220489;0;4;1
11,303;1220491;0;2;3
11,304;1220502;0;79;4
11,305;1220509;0;9;2
11,306;1220527;0;176;2
11,307;1220533;0;49;4
11,308;1220566;0;58;4
11,309;1220572;0;0;3
11,310;1220634;1;49;1
11,311;1220659;0;9;5
11,312;1220747;0;49;1
11,313;1220767;0;27;4
11,314;1220825;0;6;2
11,315;1220855;0;11;2
11,316;1220885;0;649;4
11,317;1220906;0;1,293;26
11,318;1220985;0;54;5
11,319;1220988;0;6;2
11,320;1221009;0;272;5
11,321;1221055;0;96;2
11,322;1221064;0;78;2
11,323;1221065;0;4;1
11,324;1221066;0;337;10
11,325;1221092;0;6;2
11,326;1221128;0;0;1
11,327;1221205;0;125;3
11,328;1221229;0;0;1
11,329;1221233;0;0;2
11,330;1221309;0;28;6
11,331;1221330;0;5;3
11,332;1221353;0;6;3
11,333;1221355;1;20;1
11,334;1221374;0;590;2
11,335;1221470;0;56;1
11,336;1221478;1;251;2
11,337;1221479;1;9;1
11,338;1221491;0;4;3
11,339;1221505;0;114;5
11,340;1221506;1;245;1
11,341;1221515;0;637;2
11,342;1221523;0;2;3
11,343;1221539;1;4;1
11,344;1221541;0;0;1
11,345;1221545;0;4;9
11,346;1221548;0;4;4
11,347;1221549;0;15;1
11,348;1221550;0;1,413;7
11,349;1221555;0;2;2
11,350;1221563;1;9;1
11,351;1221565;0;2;2
11,352;1221569;0;25;4
11,353;1221572;0;2;2
11,354;1221574;0;44;3
11,355;1221582;0;28;3
11,356;1221591;0;6;3
11,357;1221595;0;7;1
11,358;1221599;0;333;5
11,359;1221604;0;7;2
11,360;1221611;0;11;1
11,361;1221623;0;8;3
11,362;1221637;0;1;2
11,363;1221641;0;71;4
11,364;1221653;0;8;6
11,365;1221665;0;24;3
11,366;1221669;0;47;2
11,367;1221672;0;16;4
11,368;1221686;0;105;4
11,369;1221687;0;0;1
11,370;1221693;0;23;6
11,371;1221698;0;190;6
11,372;1221706;0;23;2
11,373;1221710;1;2;1
11,374;1221714;0;17;2
11,375;1221723;0;995;5
11,376;1221724;0;3;2
11,377;1221725;0;28;1
11,378;1221739;0;10;4
11,379;1221740;0;5;2
11,380;1221744;0;1,064;6
11,381;1221745;0;154;1
11,382;1221747;0;154;2
11,383;1221754;1;216;2
11,384;1221755;0;97;6
11,385;1221757;0;180;4
11,386;1221765;0;100;7
11,387;1221766;0;15;3
11,388;1221767;0;2;2
11,389;1221770;1;81;1
11,390;1221772;0;227;6
11,391;1221779;0;1;4
11,392;1221782;1;68;1
11,393;1221786;0;18;2
11,394;1221787;0;371;12
11,395;1221789;0;38;5
11,396;1221796;0;2;2
11,397;1221803;0;2;2
11,398;1221804;0;8;3
11,399;1221809;0;101;3
11,400;1221818;0;6;1
11,401;1221821;0;112;2
11,402;1221828;0;1,316;7
11,403;1221829;1;251;3
11,404;1221850;0;0;1
11,405;1221859;0;151;7
11,406;1221883;0;20;2
11,407;1221902;0;239;6
11,408;1221922;0;15;1
11,409;1221950;0;145;6
11,410;1221971;0;8;2
11,411;1221978;0;175;2
11,412;1221998;0;16;1
11,413;1222027;0;1,317;8
11,414;1222070;0;7;2
11,415;1222122;0;2;4
11,416;1222133;0;3,182;1
11,417;1222161;0;63;2
11,418;1222180;1;257;1
11,419;1222226;0;6;3
11,420;1222227;0;2;2
11,421;1222233;0;0;1
11,422;1222295;0;561;1
11,423;1222312;0;274;1
11,424;1222318;0;647;9
11,425;1222343;0;713;4
11,426;1222371;0;0;1
11,427;1222374;0;6;2
11,428;1222420;0;14;2
11,429;1222428;0;4;2
11,430;1222433;0;460;2
11,431;1222444;0;327;3
11,432;1222446;0;4;3
11,433;1222457;0;24;1
11,434;1222478;0;505;19
11,435;1222560;0;6;1
11,436;1222582;0;6;1
11,437;1222675;0;114;2
11,438;1222793;0;21;3
11,439;1222869;0;1;3
11,440;1222886;0;125;2
11,441;1222897;0;161;3
11,442;1222899;1;771;1
11,443;1222926;0;19;1
11,444;1222928;0;97;3
11,445;1222939;0;0;1
11,446;1223060;0;22;1
11,447;1223096;0;327;2
11,448;1223100;0;355;1
11,449;1223107;0;20;1
11,450;1223109;0;355;1
11,451;1223218;0;932;3
11,452;1223236;0;50;3
11,453;1223322;0;0;1
11,454;1223369;0;159;3
11,455;1223391;0;15;1
11,456;1223397;0;85;2
11,457;1223421;0;3,075;2
11,458;1223472;0;139;8
11,459;1223492;0;23;2
11,460;1223548;0;0;1
11,461;1223555;1;0;1
11,462;1223561;0;22;5
11,463;1223619;0;544;14
11,464;1223632;0;2;3
11,465;1223637;0;3;3
11,466;1223639;0;5;3
11,467;1223641;0;2;2
11,468;1223651;0;55;2
11,469;1223656;0;4;2
11,470;1223663;0;12;1
11,471;1223664;0;11;2
11,472;1223676;0;10;2
11,473;1223682;0;83;2
11,474;1223683;1;1,169;1
11,475;1223685;0;1,169;1
11,476;1223707;0;57;3
11,477;1223710;0;199;4
11,478;1223714;0;6;2
11,479;1223716;0;8;5
11,480;1223726;0;23;2
11,481;1223745;0;687;12
11,482;1223747;1;15;1
11,483;1223750;0;3,952;2
11,484;1223751;0;8;4
11,485;1223758;0;8;2
11,486;1223770;0;14;2
11,487;1223772;0;250;2
11,488;1223778;0;20;4
11,489;1223785;1;69;7
11,490;1223789;0;240;3
11,491;1223795;0;13;3
11,492;1223823;0;1,370;7
11,493;1223840;0;530;4
11,494;1223848;0;206;5
11,495;1223856;0;72;3
11,496;1223861;0;46;3
11,497;1223863;0;470;9
11,498;1223864;0;9;2
11,499;1223867;0;304;1
11,500;1223872;1;116;1
11,501;1223874;0;22;1
11,502;1223880;1;177;7
11,503;1223904;0;26;3
11,504;1223906;0;9;2
11,505;1223923;0;90;4
11,506;1223929;1;10;1
11,507;1223931;0;20;3
11,508;1223940;0;17;2
11,509;1223941;0;195;3
11,510;1223950;0;193;4
11,511;1223951;0;34;2
11,512;1223959;0;23;4
11,513;1223964;0;31;3
11,514;1223968;0;1;3
11,515;1224050;0;0;1
11,516;1224087;0;7;1
11,517;1224089;0;22;3
11,518;1224090;0;0;1
11,519;1224095;1;14;1
11,520;1224110;0;16;1
11,521;1224137;0;11;2
11,522;1224140;0;17;2
11,523;1224177;0;309;2
11,524;1224232;0;31;1
11,525;1224286;0;10;2
11,526;1224291;0;25;2
11,527;1224307;0;131;2
11,528;1224316;0;49;2
11,529;1224372;0;27;4
11,530;1224453;0;0;1
11,531;1224492;1;644;2
11,532;1224500;0;8;6
11,533;1224525;0;15;2
11,534;1224539;1;0;1
11,535;1224565;0;74;2
11,536;1224581;0;3;2
11,537;1224613;0;682;5
11,538;1224614;0;1,046;3
11,539;1224626;0;0;1
11,540;1224656;0;340;1
11,541;1224657;0;24;5
11,542;1224670;0;24;3
11,543;1224676;0;31;6
11,544;1224841;0;688;1
11,545;1224847;0;17;3
11,546;1224866;0;6;4
11,547;1224869;0;15;4
11,548;1224872;0;15;3
11,549;1224874;0;4;2
11,550;1224877;0;47;3
11,551;1224893;0;1,565;3
11,552;1224921;0;336;4
11,553;1224942;0;67;1
11,554;1224947;0;4;1
11,555;1224953;0;0;2
11,556;1225002;0;54;2
11,557;1225007;0;19;2
11,558;1225016;0;0;2
11,559;1225021;1;266;1
11,560;1225035;0;4;3
11,561;1225083;0;1,653;1
11,562;1225087;0;6;2
11,563;1225114;0;17;2
11,564;1225126;0;101;3
11,565;1225132;0;308;2
11,566;1225135;0;90;5
11,567;1225156;0;89;5
11,568;1225159;0;152;4
11,569;1225175;1;0;1
11,570;1225177;0;8;3
11,571;1225181;0;10;4
11,572;1225246;0;3;2
11,573;1225259;0;91;2
11,574;1225290;0;434;1
11,575;1225310;0;0;2
11,576;1225328;0;19;2
11,577;1225341;0;24;2
11,578;1225436;0;8;2
11,579;1225457;0;15;1
11,580;1225494;0;11;3
11,581;1225520;0;173;1
11,582;1225523;1;5;1
11,583;1225524;0;3;8
11,584;1225536;0;1,600;3
11,585;1225563;0;6;1
11,586;1225566;0;15;3
11,587;1225572;0;343;2
11,588;1225607;0;8;2
11,589;1225617;0;10;2
11,590;1225667;0;14;4
11,591;1225683;0;2;1
11,592;1225814;0;20;1
11,593;1225857;0;20;4
11,594;1225929;0;0;1
11,595;1225930;0;0;1
11,596;1225944;0;37;3
11,597;1225945;0;150;4
11,598;1225946;0;10;5
11,599;1225956;0;580;2
11,600;1226029;0;5;3
11,601;1226052;0;17;4
11,602;1226064;0;125;2
11,603;1226089;0;6;3
11,604;1226101;0;30;7
11,605;1226107;0;3;2
11,606;1226109;0;313;4
11,607;1226142;0;14;3
11,608;1226147;0;10;4
11,609;1226148;0;6;3
11,610;1226159;0;17;2
11,611;1226170;0;37;2
11,612;1226190;1;116;1
11,613;1226195;0;8;3
11,614;1226202;0;21;3
11,615;1226204;1;152;1
11,616;1226214;0;11;5
11,617;1226227;1;6;1
11,618;1226235;0;110;5
11,619;1226239;0;4;3
11,620;1226244;0;83;2
11,621;1226261;0;85;2
11,622;1226269;0;7;2
11,623;1226280;1;102;1
11,624;1226305;0;75;2
11,625;1226343;1;31;3
11,626;1226346;0;15;2
11,627;1226358;0;3;2
11,628;1226366;0;431;3
11,629;1226370;0;4;3
11,630;1226379;0;10;2
11,631;1226386;0;103;2
11,632;1226388;1;55;1
11,633;1226398;0;148;2
11,634;1226422;0;85;3
11,635;1226428;0;15;3
11,636;1226429;0;31;4
11,637;1226431;0;3;3
11,638;1226434;0;1;1
11,639;1226453;0;106;3
11,640;1226465;0;97;1
11,641;1226484;0;5;10
11,642;1226493;0;29;6
11,643;1226505;0;313;1
11,644;1226508;0;6;3
11,645;1226510;0;4;2
11,646;1226522;1;45;3
11,647;1226529;0;178;8
11,648;1226531;0;8;2
11,649;1226532;0;4;3
11,650;1226542;0;57;3
11,651;1226546;0;110;2
11,652;1226552;0;66;5
11,653;1226557;0;31;10
11,654;1226562;0;72;2
11,655;1226563;0;91;6
11,656;1226564;0;2;2
11,657;1226565;0;204;6
11,658;1226566;1;3;1
11,659;1226568;0;3;2
11,660;1226569;0;6;2
11,661;1226570;0;4;2
11,662;1226576;1;14;4
11,663;1226577;0;24;3
11,664;1226583;1;15;1
11,665;1226584;0;19;3
11,666;1226587;0;23;2
11,667;1226612;0;9;4
11,668;1226623;0;0;1
11,669;1226642;0;56;2
11,670;1226648;0;4;2
11,671;1226658;0;20;6
11,672;1226690;1;9;2
11,673;1226741;0;18;6
11,674;1226753;0;33;4
11,675;1226758;0;9;2
11,676;1226763;0;11;3
11,677;1226770;0;22;3
11,678;1226785;1;37;2
11,679;1226850;0;10;2
11,680;1226851;1;24;5
11,681;1226853;0;63;2
11,682;1226854;0;23;10
11,683;1226856;0;372;4
11,684;1226870;0;5;2
11,685;1226874;0;0;1
11,686;1226913;0;0;1
11,687;1226920;0;35;15
11,688;1226959;0;8;2
11,689;1226963;0;0;1
11,690;1226965;0;15;3
11,691;1226972;0;108;9
11,692;1226980;0;2;1
11,693;1226988;0;55;2
11,694;1226991;0;6;2
11,695;1226993;0;139;4
11,696;1226997;1;59;10
11,697;1227007;1;572;1
11,698;1227019;0;9;3
11,699;1227021;0;6;5
11,700;1227023;0;443;2
11,701;1227041;0;280;3
11,702;1227056;1;0;1
11,703;1227090;0;82;2
11,704;1227144;0;42;2
11,705;1227177;0;2;2
11,706;1227196;0;2;2
11,707;1227228;0;8;2
11,708;1227238;0;2;2
11,709;1227262;0;258;2
11,710;1227326;0;0;4
11,711;1227328;0;0;1
11,712;1227355;0;17;1
11,713;1227449;0;2;2
11,714;1227458;1;0;1
11,715;1227475;0;30;1
11,716;1227564;0;645;3
11,717;1227565;0;129;2
11,718;1227574;0;1,292;2
11,719;1227588;0;61;2
11,720;1227598;1;0;3
11,721;1227602;0;52;2
11,722;1227616;0;9;8
11,723;1227620;1;1,159;1
11,724;1227897;0;54;9
11,725;1227964;0;227;4
11,726;1228092;0;2,684;1
11,727;1228236;0;41;3
11,728;1228237;0;118;5
11,729;1228310;0;24;3
11,730;1228317;0;4;2
11,731;1228342;0;8;1
11,732;1228379;0;128;7
11,733;1228382;0;31;2
11,734;1228445;0;8;2
11,735;1228454;0;56;3
11,736;1228599;0;2;1
11,737;1228750;0;10;1
11,738;1228788;1;37;1
11,739;1228884;1;0;1
11,740;1228898;0;6,919;1
11,741;1228909;0;1,441;2
11,742;1228999;1;2;1
11,743;1229007;0;12;1
11,744;1229010;0;0;1
11,745;1229084;0;291;3
11,746;1229135;0;910;3
11,747;1229155;1;431;1
11,748;1229162;0;8;3
11,749;1229191;1;9;1
11,750;1229195;0;13;2
11,751;1229197;0;1,545;6
11,752;1229200;0;1;3
11,753;1229201;0;29;4
11,754;1229223;0;4;2
11,755;1229229;0;45;4
11,756;1229232;0;2;2
11,757;1229235;0;0;2
11,758;1229254;0;26;3
11,759;1229271;0;2;3
11,760;1229283;1;7;4
11,761;1229287;0;874;2
11,762;1229288;0;36;2
11,763;1229304;0;2;2
11,764;1229305;1;3;1
11,765;1229313;0;19;2
11,766;1229330;0;1;3
11,767;1229357;0;15;5
11,768;1229383;0;5;4
11,769;1229389;0;37;5
11,770;1229394;0;18;4
11,771;1229398;0;15;1
11,772;1229399;1;16;4
11,773;1229411;0;28;2
11,774;1229416;0;4;2
11,775;1229420;0;63;5
11,776;1229422;1;36;2
11,777;1229428;0;27;4
11,778;1229433;0;168;10
11,779;1229436;1;1;1
11,780;1229444;0;39;2
11,781;1229450;0;0;1
11,782;1229471;0;37;3
11,783;1229475;0;8;7
11,784;1229479;0;10;2
11,785;1229480;1;12;1
11,786;1229483;1;109;2
11,787;1229484;0;42;3
11,788;1229485;0;1,051;1
11,789;1229490;0;904;1
11,790;1229491;1;28;2
11,791;1229493;0;28;3
11,792;1229496;0;36;7
11,793;1229504;0;8;6
11,794;1229511;0;8;2
11,795;1229521;0;5;3
11,796;1229523;0;26;3
11,797;1229524;0;3,652;4
11,798;1229525;1;638;2
11,799;1229527;0;287;6
11,800;1229528;0;11;5
11,801;1229531;0;410;17
11,802;1229535;1;6;1
11,803;1229544;1;11;1
11,804;1229546;0;11;4
11,805;1229579;0;2;1
11,806;1229583;0;24;6
11,807;1229619;0;102;6
11,808;1229634;0;29;2
11,809;1229680;0;2;2
11,810;1230031;0;25;2
11,811;1230033;0;7;1
11,812;1230035;0;0;1
11,813;1230044;1;0;1
11,814;1230052;0;0;1
11,815;1230055;0;3;2
11,816;1230079;0;3;2
11,817;1230087;0;43;2
11,818;1230099;0;21;2
11,819;1230122;0;2;3
11,820;1230127;0;213;4
11,821;1230150;0;4;2
11,822;1230157;0;0;1
11,823;1230164;1;0;1
11,824;1230167;0;59;3
11,825;1230170;0;71;5
11,826;1230173;0;29;5
11,827;1230232;0;142;3
11,828;1230254;0;10;8
11,829;1230258;0;81;2
11,830;1230262;0;0;2
11,831;1230264;0;47;2
11,832;1230292;0;11;4
11,833;1230306;1;4;2
11,834;1230390;1;0;1
11,835;1230420;0;29;3
11,836;1230446;0;3;1
11,837;1230459;1;0;1
11,838;1230460;0;28;3
11,839;1230472;0;8;4
11,840;1230483;0;81;2
11,841;1230486;1;14;1
11,842;1230494;0;160;3
11,843;1230510;0;0;1
11,844;1230541;0;95;2
11,845;1230544;0;25;2
11,846;1230553;0;0;1
11,847;1230567;0;42;5
11,848;1230577;0;148;8
11,849;1230597;0;6;2
11,850;1230603;0;17;2
11,851;1230612;0;16;3
11,852;1230633;0;8;3
11,853;1230637;0;3;3
11,854;1230653;0;14;3
11,855;1230712;0;18;2
11,856;1230726;0;10;6
11,857;1230734;0;35;1
11,858;1230759;0;117;4
11,859;1230778;0;67;3
11,860;1230788;0;89;1
11,861;1230796;0;10;1
11,862;1230825;0;1;2
11,863;1230879;0;4;2
11,864;1230894;0;368;2
11,865;1230897;0;1;2
11,866;1230936;0;4;2
11,867;1230940;0;4;2
11,868;1230965;0;2;2
11,869;1230987;0;389;1
11,870;1231014;0;2,201;3
11,871;1231016;0;36;3
11,872;1231021;0;2;2
11,873;1231041;0;2;2
11,874;1231051;0;3;3
11,875;1231110;0;3;2
11,876;1231128;0;3;1
11,877;1231138;0;214;1
11,878;1231155;0;42;6
11,879;1231172;0;0;1
11,880;1231173;0;433;5
11,881;1231177;0;290;2
11,882;1231201;0;143;1
11,883;1231228;0;1,051;1
11,884;1231247;0;5;2
11,885;1231264;0;0;1
11,886;1231335;0;0;1
11,887;1231402;0;1,091;2
11,888;1231410;0;1,707;3
11,889;1231434;0;37;2
11,890;1231483;0;0;1
11,891;1231540;0;131;3
11,892;1231578;0;42;3
11,893;1231619;1;2;1
11,894;1231656;0;6;2
11,895;1231718;0;13;7
11,896;1231720;0;195;2
11,897;1231742;0;0;1
11,898;1231800;0;2,409;2
11,899;1231809;0;0;1
11,900;1231822;0;303;3
11,901;1231858;0;140;5
11,902;1231879;0;369;1
11,903;1231903;0;13;1
11,904;1231928;0;646;13
11,905;1231935;0;64;4
11,906;1231960;0;294;2
11,907;1231986;0;4;1
11,908;1232026;0;3;3
11,909;1232192;0;72;1
11,910;1232301;0;77;7
11,911;1232461;0;22;2
11,912;1232515;0;0;1
11,913;1232517;0;0;1
11,914;1232597;0;0;1
11,915;1232614;0;10;4
11,916;1232637;1;2;1
11,917;1232649;0;1,350;27
11,918;1232678;0;9;4
11,919;1232706;0;0;1
11,920;1232735;0;899;11
11,921;1232753;0;177;2
11,922;1232804;1;51;1
11,923;1232857;0;58;3
11,924;1232881;1;0;1
11,925;1232894;0;16;2
11,926;1232902;0;21;2
11,927;1232917;0;14;2
11,928;1232921;0;150;5
11,929;1232930;0;32;3
11,930;1232944;1;222;1
11,931;1233048;0;12;3
11,932;1233051;1;61;1
11,933;1233053;0;18;5
11,934;1233058;0;17;4
11,935;1233084;0;57;1
11,936;1233094;0;10;1
11,937;1233097;0;0;1
11,938;1233104;0;1,252;2
11,939;1233167;0;6;3
11,940;1233202;1;0;2
11,941;1233272;0;0;1
11,942;1233305;0;0;1
11,943;1233371;0;80;2
11,944;1233465;0;0;2
11,945;1233501;0;9;3
11,946;1233508;0;2;1
11,947;1233588;0;2;1
11,948;1233624;1;0;1
11,949;1233625;0;8;2
11,950;1233741;0;387;4
11,951;1233841;0;79;3
11,952;1233879;0;130;2
11,953;1234087;0;0;1
11,954;1234186;0;2;2
11,955;1234206;0;126;1
11,956;1234208;0;2;4
11,957;1234236;0;42;5
11,958;1234269;0;215;5
11,959;1234389;0;4;3
11,960;1234412;0;570;4
11,961;1234473;0;160;3
11,962;1234479;0;56;3
11,963;1234487;0;1,453;1
11,964;1234498;0;45;6
11,965;1234623;0;61;5
11,966;1234648;0;0;2
11,967;1234650;0;6;1
11,968;1234652;0;0;3
11,969;1234745;1;4;1
11,970;1234757;0;2;1
11,971;1234793;0;36;1
11,972;1234808;0;130;6
11,973;1234819;0;15;4
11,974;1234848;0;4;2
11,975;1234875;1;509;1
11,976;1234879;0;70;3
11,977;1234883;1;336;3
11,978;1234888;0;139;3
11,979;1234892;1;113;2
11,980;1234907;0;0;1
11,981;1234909;0;0;1
