ROWNUM;CHANGEID;IFABANDONED;LOC;NUMVERSIONS
5,989;1142195;0;39;4
5,990;1142235;0;149;5
5,991;1142247;0;0;11
5,992;1142250;0;29;4
5,993;1142252;1;179;1
5,994;1142253;0;8,880;1
5,995;1142265;0;2;3
5,996;1142282;0;6;5
5,997;1142390;0;23;6
5,998;1142394;0;8;2
5,999;1142397;0;4;5
6,000;1142401;0;15;7
6,001;1142426;1;4;3
6,002;1142431;0;41;4
6,003;1142438;0;0;1
6,004;1142516;0;15;1
6,005;1142530;0;1;2
6,006;1142540;0;271;4
6,007;1142574;0;14;4
6,008;1142589;0;8;2
6,009;1142614;0;4;3
6,010;1142619;0;0;1
6,011;1142625;1;0;1
6,012;1142627;1;0;1
6,013;1142634;0;100;2
6,014;1142640;0;85;6
6,015;1142655;1;0;4
6,016;1142657;0;10;5
6,017;1142678;0;2;3
6,018;1142725;0;74;6
6,019;1142727;0;154;2
6,020;1142755;0;53;2
6,021;1142778;0;16;4
6,022;1142785;0;211;16
6,023;1142793;0;48;3
6,024;1142802;0;3;2
6,025;1142842;0;1,163;6
6,026;1142867;0;2;2
6,027;1142896;1;961;1
6,028;1142912;0;66;4
6,029;1142925;0;19;6
6,030;1142952;0;1,206;7
6,031;1142958;0;210;9
6,032;1143017;0;17;6
6,033;1143028;0;16;11
6,034;1143050;1;0;1
6,035;1143055;0;59;14
6,036;1143062;1;0;1
6,037;1143066;0;51;3
6,038;1143083;0;24;3
6,039;1143094;0;2;2
6,040;1143102;1;4;2
6,041;1143162;0;105;15
6,042;1143192;0;2;2
6,043;1143255;1;0;1
6,044;1143330;0;6;3
6,045;1143332;1;11;7
6,046;1143366;1;0;1
6,047;1143368;0;5,771;2
6,048;1143373;1;0;1
6,049;1143393;1;0;1
6,050;1143441;0;12;2
6,051;1143447;0;161;1
6,052;1143453;0;11;2
6,053;1143503;0;16;8
6,054;1143506;0;0;1
6,055;1143508;1;0;1
6,056;1143519;0;0;1
6,057;1143540;0;2,441;4
6,058;1143584;0;0;3
6,059;1143615;0;16;6
6,060;1143654;1;3;4
6,061;1143659;0;74;5
6,062;1143663;0;50;5
6,063;1143680;0;33;9
6,064;1143684;0;44;6
6,065;1143688;1;127;4
6,066;1143689;0;7;3
6,067;1143693;0;63;3
6,068;1143704;0;164;3
6,069;1143708;0;6;4
6,070;1143716;0;108;4
6,071;1143718;1;79;6
6,072;1143720;0;186;3
6,073;1143759;0;34;6
6,074;1143771;0;1,024;3
6,075;1143776;0;0;1
6,076;1143778;1;0;2
6,077;1143782;0;203;5
6,078;1143791;0;4;3
6,079;1143796;0;33;10
6,080;1143825;0;17;2
6,081;1143839;0;36;5
6,082;1143840;0;326;2
6,083;1143860;0;258;1
6,084;1143875;0;27;14
6,085;1143880;0;135;5
6,086;1143884;0;12;2
6,087;1143886;0;215;3
6,088;1143896;0;51;5
6,089;1143901;0;6;1
6,090;1143910;0;4;2
6,091;1143914;0;70;7
6,092;1143924;0;6;4
6,093;1143929;0;100;5
6,094;1143930;0;2;5
6,095;1143931;0;456;2
6,096;1143937;0;14;2
6,097;1143941;0;9;2
6,098;1143950;0;147;3
6,099;1143955;0;45;3
6,100;1143956;0;151;11
6,101;1143962;1;26;4
6,102;1143982;1;13;1
6,103;1143997;0;3;2
6,104;1144021;0;31;11
6,105;1144022;0;21;3
6,106;1144031;0;276;2
6,107;1144068;0;7;2
6,108;1144081;0;10;1
6,109;1144090;0;14;3
6,110;1144102;0;0;1
6,111;1144108;0;12;4
6,112;1144120;0;53;4
6,113;1144121;0;15;1
6,114;1144139;0;4;2
6,115;1144169;0;0;1
6,116;1144171;0;131;1
6,117;1144178;0;32;1
6,118;1144183;0;153;2
6,119;1144198;0;32;1
6,120;1144212;0;9;2
6,121;1144217;0;0;1
6,122;1144235;1;0;4
6,123;1144259;1;54;2
6,124;1144271;0;236;1
6,125;1144283;0;165;2
6,126;1144285;0;11;5
6,127;1144289;1;58;5
6,128;1144302;0;293;3
6,129;1144314;1;49;1
6,130;1144317;0;0;1
6,131;1144319;0;5;4
6,132;1144341;1;4;1
6,133;1144344;0;350;5
6,134;1144347;0;83;5
6,135;1144371;0;0;1
6,136;1144388;0;29;2
6,137;1144406;0;49;2
6,138;1144410;0;81;5
6,139;1144411;0;60;2
6,140;1144427;0;15;2
6,141;1144436;0;14;7
6,142;1144437;0;9;3
6,143;1144442;0;125;2
6,144;1144456;0;21;2
6,145;1144466;0;96;4
6,146;1144468;0;26;4
6,147;1144495;1;18;6
6,148;1144498;0;11;3
6,149;1144513;0;75;5
6,150;1144528;0;2;3
6,151;1144532;0;363;1
6,152;1144554;0;24;2
6,153;1144582;0;10;5
6,154;1144625;0;11;2
6,155;1144676;0;1,272;34
6,156;1144701;0;1,466;9
6,157;1144720;0;160;5
6,158;1144730;0;52;1
6,159;1144738;0;5;3
6,160;1144767;0;487;1
6,161;1144782;0;1,594;5
6,162;1144803;0;49;1
6,163;1144821;0;54;2
6,164;1144894;1;0;1
6,165;1144929;0;9;3
6,166;1144993;0;96;7
6,167;1144998;0;129;2
6,168;1145009;0;2;1
6,169;1145034;0;83;2
6,170;1145036;0;11;2
6,171;1145040;0;109;2
6,172;1145047;0;41;2
6,173;1145065;0;5;1
6,174;1145082;0;24;4
6,175;1145084;0;18;2
6,176;1145085;1;0;2
6,177;1145096;0;34;2
6,178;1145111;0;681;4
6,179;1145119;0;84;3
6,180;1145145;0;0;1
6,181;1145146;0;46;2
6,182;1145157;0;5;3
6,183;1145166;0;247;6
6,184;1145184;0;2;1
6,185;1145198;0;47;6
6,186;1145219;0;10;2
6,187;1145236;0;3;2
6,188;1145237;0;135;2
6,189;1145268;0;300;2
6,190;1145299;0;8;2
6,191;1145318;0;12;2
6,192;1145319;0;217;2
6,193;1145331;0;220;7
6,194;1145382;0;7;2
6,195;1145385;0;103;4
6,196;1145407;0;153;2
6,197;1145438;1;2;1
6,198;1145443;0;35;3
6,199;1145502;0;630;5
6,200;1145509;1;0;2
6,201;1145515;0;0;1
6,202;1145518;0;0;1
6,203;1145519;0;730;4
6,204;1145594;0;118;11
6,205;1145607;0;27;3
6,206;1145708;0;6;1
6,207;1145735;0;8;2
6,208;1145815;1;0;1
6,209;1145816;0;40;10
6,210;1145866;0;7;2
6,211;1145867;0;2,373;12
6,212;1145873;1;4;1
6,213;1145880;1;4;1
6,214;1145945;0;1,095;1
6,215;1145954;1;0;2
6,216;1145957;0;28;1
6,217;1145996;0;282;1
6,218;1146011;0;46;2
6,219;1146025;0;0;1
6,220;1146030;1;0;1
6,221;1146033;0;2;4
6,222;1146063;0;0;1
6,223;1146094;0;173;3
6,224;1146101;1;0;1
6,225;1146111;0;61;2
6,226;1146135;0;22;1
6,227;1146146;0;330;9
6,228;1146156;1;0;1
6,229;1146186;0;46;1
6,230;1146195;0;1;2
6,231;1146209;0;8;1
6,232;1146212;0;6;1
6,233;1146218;1;271;2
6,234;1146263;0;856;1
6,235;1146275;1;0;1
6,236;1146298;0;672;13
6,237;1146318;0;101;3
6,238;1146324;0;321;2
6,239;1146328;0;322;1
6,240;1146338;0;360;4
6,241;1146366;1;529;1
6,242;1146378;0;434;4
6,243;1146388;0;2,318;4
6,244;1146405;0;98;4
6,245;1146411;0;17;2
6,246;1146439;0;14;8
6,247;1146441;1;65;2
6,248;1146453;0;234;1
6,249;1146471;0;14;1
6,250;1146472;0;0;1
6,251;1146485;1;273;1
6,252;1146491;0;336;4
6,253;1146495;1;2;1
6,254;1146506;0;62;2
6,255;1146508;0;2;1
6,256;1146528;0;2;2
6,257;1146600;0;72;2
6,258;1146606;1;3;3
6,259;1146618;0;288;1
6,260;1146622;0;28;3
6,261;1146631;1;148;17
6,262;1146701;0;8;2
6,263;1146721;0;5;2
6,264;1146728;0;326;7
6,265;1146750;0;5;1
6,266;1146751;0;46;1
6,267;1146794;1;5;1
6,268;1146803;0;20;5
6,269;1146809;0;110;4
6,270;1146813;0;0;1
6,271;1146834;0;3;1
6,272;1146838;0;8;4
6,273;1146842;0;2;1
6,274;1146844;0;5;1
6,275;1146862;0;43;8
6,276;1146898;0;0;1
6,277;1146902;1;3;1
6,278;1146903;0;9;1
6,279;1146907;0;272;10
6,280;1146908;0;2;1
6,281;1146913;0;33;1
6,282;1146918;0;8;4
6,283;1146919;1;3;3
6,284;1146935;0;38;8
6,285;1146967;0;2;1
6,286;1146991;1;290;1
6,287;1147003;0;0;1
6,288;1147010;0;32;3
6,289;1147016;0;0;3
6,290;1147041;0;75;1
6,291;1147054;0;10;3
6,292;1147061;0;294;4
6,293;1147065;0;7;1
6,294;1147109;0;5;1
6,295;1147114;0;128;2
6,296;1147122;1;3;3
6,297;1147127;1;10;1
6,298;1147133;1;9;1
6,299;1147148;0;108;1
6,300;1147151;0;130;10
6,301;1147206;0;99;2
6,302;1147209;0;0;1
6,303;1147215;1;60;4
6,304;1147229;0;2;1
6,305;1147230;0;809;4
6,306;1147273;0;37;6
6,307;1147276;0;217;6
6,308;1147287;0;15;2
6,309;1147297;1;28;1
6,310;1147304;0;14;2
6,311;1147313;1;0;1
6,312;1147317;0;0;1
6,313;1147321;0;0;1
6,314;1147322;0;240;6
6,315;1147351;0;26;1
6,316;1147361;0;534;1
6,317;1147381;0;4;6
6,318;1147431;0;2;1
6,319;1147449;0;42;2
6,320;1147457;0;111;3
6,321;1147472;0;0;2
6,322;1147495;0;66;1
6,323;1147505;0;97;4
6,324;1147517;0;42;2
6,325;1147533;0;67;1
6,326;1147556;0;18;1
6,327;1147579;1;1,594;3
6,328;1147583;0;13;1
6,329;1147596;0;648;1
6,330;1147613;0;0;2
6,331;1147647;1;174;7
6,332;1147678;0;63;2
6,333;1147682;0;7;1
6,334;1147686;0;195;6
6,335;1147710;0;421;4
6,336;1147739;0;110;2
6,337;1147760;0;1;4
6,338;1147762;0;768;1
6,339;1147797;0;293;4
6,340;1147819;1;0;1
6,341;1147826;0;271;1
6,342;1147853;0;23;1
6,343;1147858;0;29;1
6,344;1147882;0;136;1
6,345;1147889;0;2;3
6,346;1147898;0;9;1
6,347;1147905;0;79;14
6,348;1147927;0;15;3
6,349;1147938;0;6;2
6,350;1147940;0;113;1
6,351;1147984;1;0;1
6,352;1147992;0;5,551;1
6,353;1148000;0;53;2
6,354;1148017;0;62;1
6,355;1148018;0;0;2
6,356;1148022;0;51;1
6,357;1148034;0;1,289;1
6,358;1148037;0;49;1
6,359;1148038;1;192;4
6,360;1148042;0;12;2
6,361;1148044;1;61;3
6,362;1148072;0;11;2
6,363;1148079;0;10;1
6,364;1148082;0;12;5
6,365;1148106;0;301;2
6,366;1148121;0;91;1
6,367;1148130;0;124;1
6,368;1148138;0;2;2
6,369;1148149;0;1,119;8
6,370;1148174;0;3;1
6,371;1148236;0;2;2
6,372;1148304;1;132;8
6,373;1148345;0;188;11
6,374;1148444;0;0;1
6,375;1148484;1;0;1
6,376;1148506;0;0;1
6,377;1148573;0;0;1
6,378;1148577;0;0;1
6,379;1148612;0;31;1
6,380;1148613;0;109;2
6,381;1148618;0;15;2
6,382;1148621;0;609;2
6,383;1148725;1;210;1
6,384;1148739;0;462;11
6,385;1148747;0;12;1
6,386;1148780;0;1,541;1
6,387;1148859;0;0;1
6,388;1148861;0;0;1
6,389;1148875;1;62;1
6,390;1148886;1;6;1
6,391;1148898;0;3;1
6,392;1148903;1;0;1
6,393;1148928;1;6;1
6,394;1148933;0;1,592;2
6,395;1148950;0;70;1
6,396;1148960;0;0;1
6,397;1148971;0;469;1
6,398;1148995;0;6;3
6,399;1149053;0;107;15
6,400;1149075;0;34;5
6,401;1149091;0;10;1
6,402;1149098;0;283;10
6,403;1149100;0;1;2
6,404;1149102;1;3;2
6,405;1149113;0;0;1
6,406;1149125;0;1,389;15
6,407;1149148;0;30;2
6,408;1149183;0;65;2
6,409;1149195;1;69;1
6,410;1149199;1;0;1
6,411;1149209;0;1;2
6,412;1149219;0;394;1
6,413;1149225;0;5;4
6,414;1149239;0;76;3
6,415;1149245;0;9;1
6,416;1149273;0;10;5
6,417;1149291;0;38;5
6,418;1149303;0;262;4
6,419;1149322;0;0;2
6,420;1149324;1;0;2
6,421;1149337;0;16;2
6,422;1149348;0;44;4
6,423;1149358;0;29;2
6,424;1149367;0;1,037;18
6,425;1149391;0;85;2
6,426;1149394;1;44;2
6,427;1149400;0;16;5
6,428;1149405;1;267;5
6,429;1149408;0;19;1
6,430;1149409;0;21;2
6,431;1149416;0;11;4
6,432;1149417;0;13;3
6,433;1149425;0;3;2
6,434;1149430;0;165;2
6,435;1149455;0;2;3
6,436;1149475;0;13;1
6,437;1149479;0;224;2
6,438;1149504;0;14;1
6,439;1149521;0;44;3
6,440;1149545;0;15;2
6,441;1149592;0;324;1
6,442;1149596;0;549;3
6,443;1149606;0;38;3
6,444;1149608;0;8;2
6,445;1149635;0;18;1
6,446;1149654;0;6;1
6,447;1149682;0;10;1
6,448;1149698;0;13;5
6,449;1149720;0;315;1
6,450;1149731;0;51;5
6,451;1149732;0;146;1
6,452;1149749;0;0;1
6,453;1149750;0;0;1
6,454;1149751;0;1,540;18
6,455;1149753;0;143;2
6,456;1149791;0;8;1
6,457;1149798;0;148;1
6,458;1149807;0;26;2
6,459;1149814;0;324;11
6,460;1149833;0;19;4
6,461;1149840;0;3;1
6,462;1149856;0;7;3
6,463;1149860;0;173;3
6,464;1149864;0;65;2
6,465;1149872;0;172;1
6,466;1149876;0;0;1
6,467;1149892;0;106;5
6,468;1149900;0;167;1
6,469;1149940;0;657;13
6,470;1149944;1;22;1
6,471;1149946;0;7;1
6,472;1149953;0;3;1
6,473;1149965;0;19;2
6,474;1149966;0;2;5
6,475;1149967;0;22;2
6,476;1149974;0;131;1
6,477;1149989;0;0;1
6,478;1150014;0;145;2
6,479;1150015;0;41;2
6,480;1150021;0;2,860;1
6,481;1150046;1;37;2
6,482;1150061;0;843;6
6,483;1150064;0;9;2
6,484;1150069;0;2;1
6,485;1150085;1;72;1
6,486;1150087;0;0;1
6,487;1150093;0;294;11
6,488;1150094;0;14;1
6,489;1150183;0;131;1
6,490;1150210;1;210;5
6,491;1150211;0;86;1
6,492;1150242;0;21;1
6,493;1150254;0;189;3
6,494;1150259;0;6;3
6,495;1150264;0;2;1
6,496;1150274;1;296;3
6,497;1150278;0;12;2
6,498;1150304;0;37;1
6,499;1150324;0;341;5
6,500;1150339;0;12;1
6,501;1150350;0;6;2
6,502;1150381;0;124;7
6,503;1150383;0;8;1
6,504;1150397;0;8;2
6,505;1150406;0;1,440;2
6,506;1150462;0;153;3
6,507;1150528;0;36;5
6,508;1150533;0;13;2
6,509;1150539;0;166;1
6,510;1150573;0;6;3
6,511;1150576;0;2;2
6,512;1150591;0;95;2
6,513;1150594;0;22;1
6,514;1150644;0;20;1
6,515;1150676;0;36;7
6,516;1150686;0;132;8
6,517;1150689;0;6;1
6,518;1150690;0;0;1
6,519;1150691;0;0;1
6,520;1150706;0;164;1
6,521;1150709;1;844;1
6,522;1150713;0;116;1
6,523;1150715;0;2;1
6,524;1150724;1;2;1
6,525;1150748;0;0;1
6,526;1150758;1;0;1
6,527;1150797;0;4;2
6,528;1150840;0;48;3
6,529;1150870;1;0;3
6,530;1150879;0;48;1
6,531;1150883;0;2;1
6,532;1150885;0;2;1
6,533;1150890;0;2;2
6,534;1150898;0;164;1
6,535;1150902;1;0;1
6,536;1150916;1;0;1
6,537;1150917;0;9;2
6,538;1150919;1;0;1
6,539;1150922;1;0;1
6,540;1150941;1;181;3
6,541;1150966;0;202;7
6,542;1151002;0;534;9
6,543;1151010;0;160;1
6,544;1151016;0;9,272;1
6,545;1151017;0;64;1
6,546;1151018;0;32;4
6,547;1151027;0;0;1
6,548;1151028;0;81;2
6,549;1151062;0;31;1
6,550;1151076;0;306;1
6,551;1151097;0;0;3
6,552;1151108;0;10;1
6,553;1151147;0;6;1
6,554;1151187;1;0;1
6,555;1151190;0;0;1
6,556;1151208;0;40;3
6,557;1151244;0;127;1
6,558;1151261;0;20;1
6,559;1151286;1;25;2
6,560;1151350;1;16;2
6,561;1151369;0;29;2
6,562;1151383;0;0;1
6,563;1151403;0;36;1
6,564;1151429;0;16;3
6,565;1151466;0;53;2
6,566;1151474;0;0;1
6,567;1151477;1;0;1
6,568;1151492;0;1,703;4
6,569;1151502;0;0;1
6,570;1151526;1;0;1
6,571;1151530;0;0;3
6,572;1151538;0;609;20
6,573;1151548;1;0;1
6,574;1151566;0;571;8
6,575;1151567;0;33;4
6,576;1151573;0;12;5
6,577;1151608;0;78;2
6,578;1151614;0;0;1
6,579;1151687;0;7;1
6,580;1151693;0;63;5
6,581;1151695;0;422;16
6,582;1151716;0;15;1
6,583;1151722;0;2;3
6,584;1151725;0;1;6
6,585;1151729;0;153;7
6,586;1151746;0;14;3
6,587;1151766;1;5;2
6,588;1151774;0;74;1
6,589;1151790;0;0;1
6,590;1151793;1;0;1
6,591;1151795;0;0;1
6,592;1151806;0;16;5
6,593;1151808;0;2;1
6,594;1151815;0;715;4
6,595;1151819;0;672;4
6,596;1151820;1;0;1
6,597;1151822;0;4;3
6,598;1151843;0;797;14
6,599;1151849;0;20;1
6,600;1151863;0;14;3
6,601;1151871;1;0;1
6,602;1151876;1;20;3
6,603;1151882;1;0;1
6,604;1151890;0;1,466;3
6,605;1151896;1;19;1
6,606;1151923;0;16;2
6,607;1151926;0;7;2
6,608;1151935;0;8;1
6,609;1151940;0;2;1
6,610;1151959;0;16;2
6,611;1151979;0;3;4
6,612;1151980;1;0;1
6,613;1151985;0;2;1
6,614;1151989;0;7;1
6,615;1151991;0;0;1
6,616;1151998;0;64;2
6,617;1152000;0;0;1
6,618;1152001;0;0;1
6,619;1152003;1;0;1
6,620;1152005;0;0;1
6,621;1152006;0;18;2
6,622;1152014;1;0;1
6,623;1152016;1;6;2
6,624;1152017;0;6;2
6,625;1152020;0;687;18
6,626;1152021;0;531;30
6,627;1152032;0;123;1
6,628;1152034;0;0;1
6,629;1152038;0;96;1
6,630;1152041;1;0;1
6,631;1152046;0;0;1
6,632;1152062;0;77;3
6,633;1152066;0;10;1
6,634;1152072;0;0;2
6,635;1152082;0;322;5
6,636;1152086;0;28;4
6,637;1152103;0;10;2
6,638;1152132;0;6;2
6,639;1152133;0;0;1
6,640;1152134;0;0;1
6,641;1152155;0;55;1
6,642;1152166;0;34;1
6,643;1152175;0;34;2
6,644;1152176;1;0;1
6,645;1152177;0;81;1
6,646;1152178;0;0;1
6,647;1152182;0;317;5
6,648;1152355;0;177;1
6,649;1152360;0;0;1
6,650;1152373;0;58;3
6,651;1152374;1;0;1
6,652;1152398;0;4;1
6,653;1152401;0;5;1
6,654;1152407;0;6;1
6,655;1152416;0;26;2
6,656;1152418;0;0;1
6,657;1152426;0;18;3
6,658;1152437;0;2;1
6,659;1152439;0;0;1
6,660;1152463;0;28;13
6,661;1152467;0;83;7
6,662;1152471;1;4;1
6,663;1152495;0;181;1
6,664;1152500;1;0;3
6,665;1152504;0;0;1
6,666;1152511;1;0;1
6,667;1152513;0;0;1
6,668;1152518;1;0;1
6,669;1152534;0;925;1
6,670;1152540;0;26;1
6,671;1152573;0;208;1
6,672;1152580;0;0;1
6,673;1152584;0;0;1
6,674;1152603;0;8;1
6,675;1152631;0;29;6
6,676;1152634;0;35;2
6,677;1152663;0;66;5
6,678;1152667;0;90;14
6,679;1152671;1;28;2
6,680;1152691;0;0;1
6,681;1152695;0;0;1
6,682;1152697;0;0;1
6,683;1152699;0;2;2
6,684;1152711;0;338;17
6,685;1152717;0;3;2
6,686;1152726;0;164;2
6,687;1152742;0;50;2
6,688;1152753;0;6;2
6,689;1152779;1;68;1
6,690;1152794;1;0;1
6,691;1152801;0;125;4
6,692;1152812;0;10;1
6,693;1152814;1;0;1
6,694;1152856;0;13;1
6,695;1152860;0;47;4
6,696;1152875;0;7;1
6,697;1152876;1;0;1
6,698;1152880;0;1,263;14
6,699;1152902;0;88;4
6,700;1152922;0;19;4
6,701;1152934;0;24;3
6,702;1152942;1;4;1
6,703;1152948;1;0;4
6,704;1152949;1;9;2
6,705;1153005;0;128;7
6,706;1153032;0;170;5
6,707;1153040;1;39;7
6,708;1153059;0;63;11
6,709;1153060;0;306;2
6,710;1153067;1;9;3
6,711;1153068;1;2;2
6,712;1153084;0;75;1
6,713;1153091;1;1;1
6,714;1153135;1;10;1
6,715;1153148;1;10;1
6,716;1153181;0;6;1
6,717;1153193;1;330;1
6,718;1153204;0;152;11
6,719;1153223;1;13;1
6,720;1153231;0;265;9
6,721;1153235;0;251;3
6,722;1153283;0;306;1
6,723;1153314;0;67;6
6,724;1153345;0;24;1
6,725;1153356;0;444;3
6,726;1153364;0;5;3
6,727;1153397;0;50;1
6,728;1153497;0;11;2
6,729;1153515;0;730;4
6,730;1153517;1;32;2
6,731;1153593;0;1,177;1
6,732;1153637;0;1,073;6
6,733;1153648;0;111;3
6,734;1153657;1;672;3
6,735;1153681;0;8;3
6,736;1153729;0;97;2
6,737;1153760;0;1,775;4
6,738;1153873;1;2,342;1
6,739;1153893;0;552;2
6,740;1153974;0;435;5
6,741;1154027;0;3;2
6,742;1154050;1;373;2
6,743;1154074;1;822;1
6,744;1154097;0;128;7
6,745;1154107;0;0;1
6,746;1154110;1;0;1
6,747;1154122;0;0;1
6,748;1154126;1;977;1
6,749;1154152;0;510;3
6,750;1154193;0;726;1
6,751;1154210;0;0;1
6,752;1154236;0;0;2
6,753;1154285;0;4;4
6,754;1154297;0;235;1
6,755;1154300;0;16;5
6,756;1154329;0;3;2
6,757;1154346;0;186;1
6,758;1154347;0;47;4
6,759;1154357;1;166;4
6,760;1154362;1;102;3
6,761;1154377;0;43;4
6,762;1154379;0;11;7
6,763;1154382;0;16;4
6,764;1154391;1;2;5
6,765;1154395;1;225;1
6,766;1154396;1;2;2
6,767;1154397;0;82;7
6,768;1154401;0;733;3
6,769;1154407;0;4;1
6,770;1154408;0;4;1
6,771;1154414;0;14;1
6,772;1154416;0;1;12
6,773;1154418;0;0;1
6,774;1154428;0;14;1
6,775;1154439;0;89;3
6,776;1154455;0;62;6
6,777;1154467;0;18;2
6,778;1154482;0;4;1
6,779;1154502;0;18;1
6,780;1154536;0;117;2
6,781;1154549;0;140;2
6,782;1154597;1;49;3
6,783;1154599;1;609;17
6,784;1154676;0;4;1
6,785;1154733;0;0;1
6,786;1154742;0;10;1
6,787;1154745;0;0;1
6,788;1154747;1;0;1
6,789;1154748;0;433;5
6,790;1154750;1;0;5
6,791;1154767;0;35;11
6,792;1154790;0;126;4
6,793;1154815;0;37;6
6,794;1154816;0;20;4
6,795;1154840;0;154;13
6,796;1154845;0;9;2
6,797;1154860;0;24;1
6,798;1154874;0;4;1
6,799;1154907;0;294;4
6,800;1154915;0;6;1
6,801;1154920;0;0;3
6,802;1154952;0;1,719;1
6,803;1154961;0;1,775;2
6,804;1154964;0;59;4
6,805;1154966;0;2;3
6,806;1154970;0;15;2
6,807;1154990;0;86;3
6,808;1154994;0;2;2
6,809;1154999;0;6;2
6,810;1155014;0;0;2
6,811;1155038;1;0;1
6,812;1155051;0;166;1
6,813;1155085;0;0;2
6,814;1155162;0;0;4
6,815;1155172;0;1;1
6,816;1155198;1;0;1
6,817;1155199;1;0;1
6,818;1155205;0;142;2
6,819;1155206;0;0;1
6,820;1155207;0;12;3
6,821;1155208;0;6;1
6,822;1155218;0;55;10
6,823;1155228;1;0;1
6,824;1155229;1;0;1
6,825;1155231;0;41;4
6,826;1155233;0;12;1
6,827;1155241;0;69;4
6,828;1155264;1;0;1
6,829;1155285;0;9;4
6,830;1155297;0;2;1
6,831;1155300;0;71;3
6,832;1155325;0;285;10
6,833;1155339;0;6;3
6,834;1155341;0;6;1
6,835;1155351;0;98;4
6,836;1155392;0;8;1
6,837;1155482;0;29;1
6,838;1155511;0;377;2
6,839;1155522;0;20;4
6,840;1155548;1;29;1
6,841;1155549;0;258;18
6,842;1155570;0;48;1
6,843;1155574;0;46;4
6,844;1155584;0;8;1
6,845;1155615;0;28;1
6,846;1155619;0;98;1
6,847;1155643;0;7;1
6,848;1155660;0;179;4
6,849;1155661;0;1,683;3
6,850;1155686;0;5;2
6,851;1155690;0;121;11
6,852;1155692;0;93;5
6,853;1155713;0;8;16
6,854;1155721;0;1;2
6,855;1155732;0;81;6
6,856;1155742;1;324;4
6,857;1155753;1;241;2
6,858;1155758;1;21;1
6,859;1155814;1;16;3
6,860;1155817;0;433;6
6,861;1155830;0;3;3
6,862;1155840;0;32;2
6,863;1155864;0;649;24
6,864;1155873;0;46;1
6,865;1155879;0;4;3
6,866;1155932;0;523;1
6,867;1155936;0;2;2
6,868;1155945;1;1,916;1
6,869;1155952;0;104;2
6,870;1155956;0;157;1
6,871;1156015;0;332;13
6,872;1156032;0;440;3
6,873;1156054;0;4;2
6,874;1156069;0;102;4
6,875;1156232;0;1,793;2
6,876;1156235;1;22;1
6,877;1156263;0;51;1
6,878;1156335;0;104;4
6,879;1156347;1;419;1
6,880;1156355;0;0;1
6,881;1156421;0;873;11
6,882;1156430;1;584;1
6,883;1156433;1;416;2
6,884;1156476;0;168;6
6,885;1156485;0;237;4
6,886;1156505;0;326;3
6,887;1156538;1;10;1
6,888;1156559;0;562;1
6,889;1156566;0;46;6
6,890;1156588;0;0;1
6,891;1156610;0;29;1
6,892;1156664;0;388;10
6,893;1156674;0;12;2
6,894;1156687;0;674;6
6,895;1156695;0;24;4
6,896;1156775;0;0;2
6,897;1156792;0;0;1
6,898;1156802;0;2;1
6,899;1156821;0;12;1
6,900;1156862;0;0;1
6,901;1156869;1;14;7
6,902;1156875;1;612;3
6,903;1156882;0;4;1
6,904;1156908;0;44;7
6,905;1156911;0;27;2
6,906;1156923;0;28;3
6,907;1156940;0;71;2
6,908;1156957;0;3;2
6,909;1156986;1;40;1
6,910;1156987;0;4;5
6,911;1156988;1;40;1
6,912;1157031;0;29;2
6,913;1157034;1;110;9
6,914;1157065;0;6;3
6,915;1157086;0;11;1
6,916;1157094;0;501;1
6,917;1157095;0;600;1
6,918;1157115;0;10;5
6,919;1157149;0;14;2
6,920;1157150;0;367;12
6,921;1157154;0;57;2
6,922;1157165;1;135;5
6,923;1157187;0;8;3
6,924;1157193;0;21;9
6,925;1157203;1;2;2
6,926;1157207;1;2;1
6,927;1157239;1;14;1
6,928;1157294;1;4;1
6,929;1157305;0;4;1
6,930;1157320;0;82;1
6,931;1157322;0;0;1
6,932;1157324;0;48;2
6,933;1157376;0;31;1
6,934;1157394;0;72;6
6,935;1157398;0;847;2
6,936;1157406;0;34;2
6,937;1157409;0;0;2
6,938;1157413;0;6;5
6,939;1157414;0;345;2
6,940;1157422;0;387;2
6,941;1157424;0;42;3
6,942;1157437;0;29;5
6,943;1157501;0;21;2
6,944;1157526;0;256;2
6,945;1157527;0;3,509;9
6,946;1157529;0;391;6
6,947;1157579;0;0;1
6,948;1157587;0;3;1
6,949;1157606;0;189;8
6,950;1157618;0;174;6
6,951;1157635;0;323;3
6,952;1157671;0;2,746;8
6,953;1157672;0;18;2
6,954;1157681;0;80;3
6,955;1157682;0;8;1
6,956;1157683;0;992;1
6,957;1157694;0;4;2
6,958;1157715;0;236;4
6,959;1157731;0;4;2
6,960;1157746;0;20;2
6,961;1157768;1;9,800;1
6,962;1157776;0;41;2
6,963;1157782;0;433;3
6,964;1157801;1;124;3
6,965;1157807;0;392;1
6,966;1157811;0;114;5
6,967;1157852;0;10;1
6,968;1157864;1;6;1
6,969;1157878;0;335;4
6,970;1157887;0;87;3
6,971;1157899;0;8;2
6,972;1157910;0;66;2
6,973;1157932;0;16;6
6,974;1157937;0;3;3
6,975;1157940;0;492;1
6,976;1157966;0;196;1
6,977;1157981;1;84;6
6,978;1157995;0;0;1
6,979;1158010;0;8;5
